,Station,week,cod,do,nh3,ph,week_eval,lon,lat,Basin
3070,64,50,2.9,8.96,0.69,7.99,3.0,118.158432,34.603998,Huai River
3071,64,52,4.5,10.9,0.4,8.3,3.0,118.158432,34.603998,Huai River
3072,65,1,7.3,9.98,1.14,7.47,4.0,118.99678300000001,35.275828999999995,Huai River
3073,65,2,8.4,13.4,0.14,7.49,4.0,118.99678300000001,35.275828999999995,Huai River
3074,65,3,6.2,10.4,0.6,7.92,4.0,118.99678300000001,35.275828999999995,Huai River
3075,65,4,7.4,7.67,1.19,7.3,4.0,118.99678300000001,35.275828999999995,Huai River
3076,65,5,5.0,10.3,0.92,7.39,3.0,118.99678300000001,35.275828999999995,Huai River
3077,65,6,5.4,11.7,0.84,7.65,3.0,118.99678300000001,35.275828999999995,Huai River
3078,65,7,5.6,13.4,0.39,7.81,3.0,118.99678300000001,35.275828999999995,Huai River
3079,65,8,5.9,11.1,0.42,7.87,3.0,118.99678300000001,35.275828999999995,Huai River
3080,65,9,5.7,12.7,0.21,8.03,3.0,118.99678300000001,35.275828999999995,Huai River
3081,65,10,5.1,11.4,0.17,7.97,3.0,118.99678300000001,35.275828999999995,Huai River
3082,65,11,5.2,10.9,0.15,8.01,3.0,118.99678300000001,35.275828999999995,Huai River
3083,65,12,4.7,11.3,0.13,8.09,3.0,118.99678300000001,35.275828999999995,Huai River
3084,65,13,6.7,11.8,0.17,8.2,4.0,118.99678300000001,35.275828999999995,Huai River
3085,65,14,7.5,10.1,0.24,7.4,4.0,118.99678300000001,35.275828999999995,Huai River
3086,65,15,5.7,7.57,0.22,7.47,3.0,118.99678300000001,35.275828999999995,Huai River
3087,65,16,5.8,9.8,0.19,7.7,3.0,118.99678300000001,35.275828999999995,Huai River
3088,65,17,5.2,13.4,0.15,7.84,3.0,118.99678300000001,35.275828999999995,Huai River
3089,65,18,,,,,,118.99678300000001,35.275828999999995,Huai River
3090,65,19,,,,,,118.99678300000001,35.275828999999995,Huai River
3091,65,20,5.6,11.7,0.17,8.08,3.0,118.99678300000001,35.275828999999995,Huai River
3092,65,21,5.6,14.3,0.21,8.49,3.0,118.99678300000001,35.275828999999995,Huai River
3093,65,22,5.0,9.32,0.26,7.84,3.0,118.99678300000001,35.275828999999995,Huai River
3094,65,23,5.4,13.5,0.19,8.19,3.0,118.99678300000001,35.275828999999995,Huai River
3095,65,24,5.4,14.5,0.08,8.11,3.0,118.99678300000001,35.275828999999995,Huai River
3096,65,25,5.9,12.1,0.08,8.18,3.0,118.99678300000001,35.275828999999995,Huai River
3097,65,28,7.6,8.73,1.44,7.99,4.0,118.99678300000001,35.275828999999995,Huai River
3098,65,29,7.3,8.89,0.32,8.01,4.0,118.99678300000001,35.275828999999995,Huai River
3099,65,30,6.8,6.81,0.8,7.96,4.0,118.99678300000001,35.275828999999995,Huai River
3100,65,31,6.1,7.02,0.3,8.24,4.0,118.99678300000001,35.275828999999995,Huai River
3101,65,32,8.0,6.91,0.16,8.09,4.0,118.99678300000001,35.275828999999995,Huai River
3102,65,33,6.5,4.5,0.3,7.96,4.0,118.99678300000001,35.275828999999995,Huai River
3103,65,35,7.0,8.76,0.35,8.38,4.0,118.99678300000001,35.275828999999995,Huai River
3104,65,36,7.8,11.9,0.32,7.81,4.0,118.99678300000001,35.275828999999995,Huai River
3105,65,37,6.7,9.45,0.32,7.73,4.0,118.99678300000001,35.275828999999995,Huai River
3106,65,38,6.9,9.22,0.31,7.91,4.0,118.99678300000001,35.275828999999995,Huai River
3107,65,39,7.6,14.6,0.28,8.8,4.0,118.99678300000001,35.275828999999995,Huai River
3108,65,40,5.5,7.01,0.68,7.8,3.0,118.99678300000001,35.275828999999995,Huai River
3109,65,41,5.6,7.26,0.29,8.0,3.0,118.99678300000001,35.275828999999995,Huai River
3110,65,42,5.2,9.04,0.42,7.9,3.0,118.99678300000001,35.275828999999995,Huai River
3111,65,43,5.5,9.66,0.27,8.07,3.0,118.99678300000001,35.275828999999995,Huai River
3112,65,44,,,,,,118.99678300000001,35.275828999999995,Huai River
3113,65,45,4.4,8.39,0.41,7.76,3.0,118.99678300000001,35.275828999999995,Huai River
3114,65,46,,,,,,118.99678300000001,35.275828999999995,Huai River
3115,65,47,6.5,15.0,0.03,8.36,4.0,118.99678300000001,35.275828999999995,Huai River
3116,65,48,5.0,8.74,0.77,7.75,3.0,118.99678300000001,35.275828999999995,Huai River
3117,65,49,7.0,9.79,0.2,7.8,4.0,118.99678300000001,35.275828999999995,Huai River
3118,65,50,4.4,13.0,0.04,8.25,3.0,118.99678300000001,35.275828999999995,Huai River
3119,65,52,4.8,13.6,0.08,8.5,3.0,118.99678300000001,35.275828999999995,Huai River
3120,66,1,5.5,10.6,1.4,7.72,4.0,118.48231000000001,34.712041,Huai River
3121,66,2,7.2,9.78,1.01,7.4,4.0,118.48231000000001,34.712041,Huai River
3122,66,3,7.6,10.6,0.8,7.59,4.0,118.48231000000001,34.712041,Huai River
3123,66,4,9.0,15.1,0.6,8.04,4.0,118.48231000000001,34.712041,Huai River
3124,66,5,9.5,19.2,0.34,8.51,4.0,118.48231000000001,34.712041,Huai River
3125,66,6,8.0,19.2,0.24,8.45,4.0,118.48231000000001,34.712041,Huai River
3126,66,7,7.4,14.4,0.33,7.83,4.0,118.48231000000001,34.712041,Huai River
3127,66,8,7.6,11.2,0.3,7.59,4.0,118.48231000000001,34.712041,Huai River
3128,66,9,7.8,12.2,0.17,7.66,4.0,118.48231000000001,34.712041,Huai River
3129,66,10,8.4,14.3,0.16,7.85,4.0,118.48231000000001,34.712041,Huai River
3130,66,11,8.5,13.5,0.19,8.14,4.0,118.48231000000001,34.712041,Huai River
3131,66,12,9.5,14.3,0.19,8.39,4.0,118.48231000000001,34.712041,Huai River
3132,66,13,,,,,,118.48231000000001,34.712041,Huai River
3133,66,14,9.1,12.3,0.18,7.9,4.0,118.48231000000001,34.712041,Huai River
3134,66,15,,,,,,118.48231000000001,34.712041,Huai River
3135,66,16,8.6,10.8,0.19,7.6,4.0,118.48231000000001,34.712041,Huai River
3136,66,17,8.1,6.66,0.25,7.35,4.0,118.48231000000001,34.712041,Huai River
3137,66,18,7.6,6.74,0.25,7.39,4.0,118.48231000000001,34.712041,Huai River
3138,66,19,9.0,8.01,0.24,7.49,4.0,118.48231000000001,34.712041,Huai River
3139,66,20,,,,,,118.48231000000001,34.712041,Huai River
3140,66,21,9.3,10.0,0.2,7.82,4.0,118.48231000000001,34.712041,Huai River
3141,66,22,9.3,9.07,0.21,7.76,4.0,118.48231000000001,34.712041,Huai River
3142,66,23,9.2,12.2,0.16,7.9,4.0,118.48231000000001,34.712041,Huai River
3143,66,24,8.5,12.6,0.17,7.86,4.0,118.48231000000001,34.712041,Huai River
3144,66,25,9.0,11.9,0.16,7.69,4.0,118.48231000000001,34.712041,Huai River
3145,66,28,8.9,11.8,0.31,7.14,4.0,118.48231000000001,34.712041,Huai River
3146,66,29,8.4,12.7,0.35,7.32,4.0,118.48231000000001,34.712041,Huai River
3147,66,30,7.3,8.54,0.81,6.55,4.0,118.48231000000001,34.712041,Huai River
3148,66,31,11.2,8.06,1.16,7.06,5.0,118.48231000000001,34.712041,Huai River
3149,66,32,10.1,6.09,0.5,7.4,5.0,118.48231000000001,34.712041,Huai River
3150,66,33,8.4,7.22,0.98,7.23,4.0,118.48231000000001,34.712041,Huai River
3151,66,35,7.7,5.08,0.42,6.92,4.0,118.48231000000001,34.712041,Huai River
3152,66,36,10.0,8.28,0.19,7.19,4.0,118.48231000000001,34.712041,Huai River
3153,66,37,8.9,9.4,0.14,7.19,4.0,118.48231000000001,34.712041,Huai River
3154,66,38,11.6,9.07,0.24,6.87,5.0,118.48231000000001,34.712041,Huai River
3155,66,39,11.4,8.64,0.21,7.52,5.0,118.48231000000001,34.712041,Huai River
3156,66,40,10.7,8.22,0.19,7.62,5.0,118.48231000000001,34.712041,Huai River
3157,66,41,10.5,6.2,0.23,7.07,5.0,118.48231000000001,34.712041,Huai River
3158,66,42,7.3,4.21,0.4,6.96,4.0,118.48231000000001,34.712041,Huai River
3159,66,43,7.5,5.89,0.77,6.89,4.0,118.48231000000001,34.712041,Huai River
3160,66,44,4.9,4.89,1.39,6.69,4.0,118.48231000000001,34.712041,Huai River
3161,66,45,6.7,8.0,0.54,6.63,4.0,118.48231000000001,34.712041,Huai River
3162,66,46,7.0,13.0,0.43,6.76,4.0,118.48231000000001,34.712041,Huai River
3163,66,47,7.4,16.0,0.31,6.87,4.0,118.48231000000001,34.712041,Huai River
3164,66,48,5.7,11.3,0.31,6.79,3.0,118.48231000000001,34.712041,Huai River
3165,66,49,5.3,10.7,0.38,6.72,3.0,118.48231000000001,34.712041,Huai River
3166,66,50,5.3,10.8,0.21,6.81,3.0,118.48231000000001,34.712041,Huai River
3167,66,52,,,,,,118.48231000000001,34.712041,Huai River
3168,67,1,1.7,10.4,0.18,8.09,2.0,119.230346,34.602488,Huai River
3169,67,2,5.4,24.7,0.43,7.62,3.0,119.230346,34.602488,Huai River
3170,67,3,,,,,,119.230346,34.602488,Huai River
3171,67,4,,,,,,119.230346,34.602488,Huai River
3172,67,5,4.8,10.7,1.39,7.62,4.0,119.230346,34.602488,Huai River
3173,67,6,4.8,10.7,1.15,7.57,4.0,119.230346,34.602488,Huai River
3174,67,7,4.8,9.48,0.96,7.57,3.0,119.230346,34.602488,Huai River
3175,67,8,5.4,10.1,0.66,7.58,3.0,119.230346,34.602488,Huai River
3176,67,9,5.4,10.1,0.61,7.6,3.0,119.230346,34.602488,Huai River
3177,67,10,5.7,9.14,0.55,7.59,3.0,119.230346,34.602488,Huai River
3178,67,11,,,,,,119.230346,34.602488,Huai River
3179,67,12,5.1,10.0,0.37,7.77,3.0,119.230346,34.602488,Huai River
3180,67,13,5.3,9.96,0.35,7.52,3.0,119.230346,34.602488,Huai River
3181,67,14,,,,,,119.230346,34.602488,Huai River
3182,67,15,5.5,8.68,0.56,8.38,3.0,119.230346,34.602488,Huai River
3183,67,16,5.4,7.8,0.62,8.5,3.0,119.230346,34.602488,Huai River
3184,67,17,5.3,8.09,0.69,7.99,3.0,119.230346,34.602488,Huai River
3185,67,18,5.5,7.66,0.67,8.25,3.0,119.230346,34.602488,Huai River
3186,67,19,5.5,8.48,0.66,8.53,3.0,119.230346,34.602488,Huai River
3187,67,20,5.4,7.14,0.76,8.52,3.0,119.230346,34.602488,Huai River
3188,67,21,5.2,6.05,0.53,8.6,3.0,119.230346,34.602488,Huai River
3189,67,22,5.2,5.99,0.32,8.26,3.0,119.230346,34.602488,Huai River
3190,67,23,4.5,7.79,0.47,8.08,3.0,119.230346,34.602488,Huai River
3191,67,24,4.2,9.7,0.46,8.23,3.0,119.230346,34.602488,Huai River
3192,67,25,4.2,9.25,0.7,8.24,3.0,119.230346,34.602488,Huai River
3193,67,28,,,,,,119.230346,34.602488,Huai River
3194,67,29,4.3,4.42,0.57,7.55,4.0,119.230346,34.602488,Huai River
3195,67,30,,,,,,119.230346,34.602488,Huai River
3196,67,31,,,,,,119.230346,34.602488,Huai River
3197,67,32,4.6,5.71,0.39,7.62,3.0,119.230346,34.602488,Huai River
3198,67,33,,,,,,119.230346,34.602488,Huai River
3199,67,35,4.2,6.53,0.49,8.16,3.0,119.230346,34.602488,Huai River
3200,67,36,4.2,7.54,0.42,8.54,3.0,119.230346,34.602488,Huai River
3201,67,37,4.2,6.19,0.31,8.32,3.0,119.230346,34.602488,Huai River
3202,67,38,4.2,5.13,0.35,8.03,3.0,119.230346,34.602488,Huai River
3203,67,39,,,,,,119.230346,34.602488,Huai River
3204,67,40,4.0,6.27,0.73,8.39,3.0,119.230346,34.602488,Huai River
3205,67,41,,,,,,119.230346,34.602488,Huai River
3206,67,42,4.0,8.1,0.37,7.98,2.0,119.230346,34.602488,Huai River
3207,67,43,,,,,,119.230346,34.602488,Huai River
3208,67,44,3.9,5.75,1.42,7.46,4.0,119.230346,34.602488,Huai River
3209,67,45,,,,,,119.230346,34.602488,Huai River
3210,67,46,3.8,10.6,0.47,8.0,2.0,119.230346,34.602488,Huai River
3211,67,47,,,,,,119.230346,34.602488,Huai River
3212,67,48,,,,,,119.230346,34.602488,Huai River
3213,67,49,3.6,11.0,0.44,8.03,2.0,119.230346,34.602488,Huai River
3214,67,50,,,,,,119.230346,34.602488,Huai River
3215,67,52,3.8,13.7,0.27,8.02,2.0,119.230346,34.602488,Huai River
3216,68,1,2.1,11.6,0.2,8.55,2.0,103.491814,36.176026,Huang River
3217,68,2,1.4,10.4,0.3,8.18,2.0,103.491814,36.176026,Huang River
3218,68,3,1.2,10.6,0.35,8.35,2.0,103.491814,36.176026,Huang River
3219,68,4,1.2,10.6,0.32,8.36,2.0,103.491814,36.176026,Huang River
3220,68,5,1.2,9.91,0.32,8.19,2.0,103.491814,36.176026,Huang River
3221,68,6,0.9,10.3,0.35,8.24,2.0,103.491814,36.176026,Huang River
3222,68,7,1.1,9.94,0.32,8.18,2.0,103.491814,36.176026,Huang River
3223,68,8,1.0,10.0,0.27,8.17,2.0,103.491814,36.176026,Huang River
3224,68,9,1.4,9.6,0.3,8.13,2.0,103.491814,36.176026,Huang River
3225,68,10,1.9,9.02,0.32,8.05,2.0,103.491814,36.176026,Huang River
3226,68,11,2.0,9.21,0.31,8.11,2.0,103.491814,36.176026,Huang River
3227,68,12,2.7,8.96,0.24,8.1,2.0,103.491814,36.176026,Huang River
3228,68,13,3.3,8.68,0.29,8.01,2.0,103.491814,36.176026,Huang River
3229,68,14,3.1,8.12,0.26,7.98,2.0,103.491814,36.176026,Huang River
3230,68,15,2.6,7.99,0.28,7.96,2.0,103.491814,36.176026,Huang River
3231,68,16,2.9,8.1,0.13,8.0,2.0,103.491814,36.176026,Huang River
3232,68,17,3.6,8.45,0.1,8.08,2.0,103.491814,36.176026,Huang River
3233,68,18,3.0,8.31,0.17,8.08,2.0,103.491814,36.176026,Huang River
3234,68,19,3.2,8.11,0.19,8.07,2.0,103.491814,36.176026,Huang River
3235,68,20,3.8,8.25,0.23,8.05,2.0,103.491814,36.176026,Huang River
3236,68,21,3.0,7.99,0.3,8.06,2.0,103.491814,36.176026,Huang River
3237,68,22,3.3,7.79,0.35,7.99,2.0,103.491814,36.176026,Huang River
3238,68,23,,,,,,103.491814,36.176026,Huang River
3239,68,24,,,,,,103.491814,36.176026,Huang River
3240,68,25,,,,,,103.491814,36.176026,Huang River
3241,68,28,2.4,8.06,0.17,7.99,2.0,103.491814,36.176026,Huang River
3242,68,29,4.3,7.97,0.29,7.9,3.0,103.491814,36.176026,Huang River
3243,68,30,4.0,8.07,0.23,7.96,2.0,103.491814,36.176026,Huang River
3244,68,31,4.4,7.72,0.23,7.82,3.0,103.491814,36.176026,Huang River
3245,68,32,,,,,,103.491814,36.176026,Huang River
3246,68,33,3.0,8.29,0.1,7.99,2.0,103.491814,36.176026,Huang River
3247,68,35,,,,,,103.491814,36.176026,Huang River
3248,68,36,3.8,8.4,0.11,7.96,2.0,103.491814,36.176026,Huang River
3249,68,37,3.7,8.48,0.1,7.96,2.0,103.491814,36.176026,Huang River
3250,68,38,2.3,8.39,0.1,7.93,2.0,103.491814,36.176026,Huang River
3251,68,39,2.9,8.3,0.14,7.91,2.0,103.491814,36.176026,Huang River
3252,68,40,,,,,,103.491814,36.176026,Huang River
3253,68,41,3.1,8.48,0.19,7.9,2.0,103.491814,36.176026,Huang River
3254,68,42,,,,,,103.491814,36.176026,Huang River
3255,68,43,2.1,8.38,0.2,7.8,2.0,103.491814,36.176026,Huang River
3256,68,44,3.1,9.11,0.27,7.89,2.0,103.491814,36.176026,Huang River
3257,68,45,1.8,8.86,0.21,7.87,2.0,103.491814,36.176026,Huang River
3258,68,46,0.8,9.04,0.17,7.85,2.0,103.491814,36.176026,Huang River
3259,68,47,1.1,9.43,0.16,7.91,2.0,103.491814,36.176026,Huang River
3260,68,48,3.7,10.0,0.31,8.05,2.0,103.491814,36.176026,Huang River
3261,68,49,2.5,10.7,0.32,8.13,2.0,103.491814,36.176026,Huang River
3262,68,50,2.6,10.4,0.31,8.16,2.0,103.491814,36.176026,Huang River
3263,68,52,2.7,10.7,0.33,8.17,2.0,103.491814,36.176026,Huang River
3264,69,1,1.4,8.43,0.44,8.21,2.0,105.174858,37.491094,Huang River
3265,69,2,3.1,12.2,0.15,8.61,2.0,105.174858,37.491094,Huang River
3266,69,3,3.7,12.5,0.08,8.59,2.0,105.174858,37.491094,Huang River
3267,69,4,3.7,12.8,0.1,8.63,2.0,105.174858,37.491094,Huang River
3268,69,5,3.2,8.04,0.12,7.83,2.0,105.174858,37.491094,Huang River
3269,69,6,3.2,7.91,0.12,7.63,2.0,105.174858,37.491094,Huang River
3270,69,7,3.2,10.8,0.12,7.37,2.0,105.174858,37.491094,Huang River
3271,69,8,3.3,10.0,0.13,7.57,2.0,105.174858,37.491094,Huang River
3272,69,9,3.0,12.8,0.15,8.23,2.0,105.174858,37.491094,Huang River
3273,69,10,2.7,13.5,0.1,8.44,2.0,105.174858,37.491094,Huang River
3274,69,11,2.9,12.7,0.11,8.16,2.0,105.174858,37.491094,Huang River
3275,69,12,3.2,12.5,0.11,7.91,2.0,105.174858,37.491094,Huang River
3276,69,13,2.6,11.1,0.09,7.46,2.0,105.174858,37.491094,Huang River
3277,69,14,2.1,10.5,0.15,7.15,2.0,105.174858,37.491094,Huang River
3278,69,15,2.3,10.5,0.09,7.61,2.0,105.174858,37.491094,Huang River
3279,69,16,1.8,9.8,0.13,7.0,1.0,105.174858,37.491094,Huang River
3280,69,17,1.4,8.61,0.15,7.29,1.0,105.174858,37.491094,Huang River
3281,69,18,2.8,8.75,0.14,7.61,2.0,105.174858,37.491094,Huang River
3282,69,19,2.0,8.9,0.14,7.63,1.0,105.174858,37.491094,Huang River
3283,69,20,1.4,9.03,0.13,8.0,1.0,105.174858,37.491094,Huang River
3284,69,21,0.7,9.09,0.19,7.98,2.0,105.174858,37.491094,Huang River
3285,69,22,2.4,9.32,0.11,7.92,2.0,105.174858,37.491094,Huang River
3286,69,23,2.1,8.81,0.18,7.91,2.0,105.174858,37.491094,Huang River
3287,69,24,2.0,8.59,0.19,7.86,2.0,105.174858,37.491094,Huang River
3288,69,25,1.4,8.48,0.16,7.89,2.0,105.174858,37.491094,Huang River
3289,69,28,2.6,7.77,0.16,7.64,2.0,105.174858,37.491094,Huang River
3290,69,29,2.9,7.66,0.15,7.7,2.0,105.174858,37.491094,Huang River
3291,69,30,2.9,7.61,0.14,7.69,2.0,105.174858,37.491094,Huang River
3292,69,31,2.7,7.6,0.1,7.68,2.0,105.174858,37.491094,Huang River
3293,69,32,3.0,7.34,0.15,8.0,2.0,105.174858,37.491094,Huang River
3294,69,33,2.8,7.29,0.12,8.05,2.0,105.174858,37.491094,Huang River
3295,69,35,3.3,7.39,0.17,8.2,2.0,105.174858,37.491094,Huang River
3296,69,36,,,,,,105.174858,37.491094,Huang River
3297,69,37,,,,,,105.174858,37.491094,Huang River
3298,69,38,3.6,8.05,0.27,8.29,2.0,105.174858,37.491094,Huang River
3299,69,39,2.9,8.22,0.22,8.4,2.0,105.174858,37.491094,Huang River
3300,69,40,2.2,8.49,0.18,8.46,2.0,105.174858,37.491094,Huang River
3301,69,41,1.9,8.55,0.14,8.36,1.0,105.174858,37.491094,Huang River
3302,69,42,1.5,8.82,0.16,8.4,2.0,105.174858,37.491094,Huang River
3303,69,43,2.0,8.49,0.16,8.3,2.0,105.174858,37.491094,Huang River
3304,69,44,2.7,8.94,0.23,8.31,2.0,105.174858,37.491094,Huang River
3305,69,45,3.2,9.23,0.17,8.27,2.0,105.174858,37.491094,Huang River
3306,69,46,3.1,9.3,0.23,8.25,2.0,105.174858,37.491094,Huang River
3307,69,47,2.9,9.27,0.16,8.26,2.0,105.174858,37.491094,Huang River
3308,69,48,2.3,9.29,0.29,7.9,2.0,105.174858,37.491094,Huang River
3309,69,49,1.8,10.5,0.29,8.16,2.0,105.174858,37.491094,Huang River
3310,69,50,1.8,10.7,0.26,8.2,2.0,105.174858,37.491094,Huang River
3311,69,52,1.3,10.4,0.22,8.1,2.0,105.174858,37.491094,Huang River
3312,70,1,2.9,10.4,0.35,8.38,2.0,104.78737,37.411685999999996,Huang River
3313,70,2,1.2,8.42,0.56,8.21,3.0,104.78737,37.411685999999996,Huang River
3314,70,3,1.1,8.56,0.61,8.23,3.0,104.78737,37.411685999999996,Huang River
3315,70,4,0.9,8.99,0.94,8.26,3.0,104.78737,37.411685999999996,Huang River
3316,70,5,0.9,8.94,0.82,8.35,3.0,104.78737,37.411685999999996,Huang River
3317,70,6,0.9,9.03,0.91,8.33,3.0,104.78737,37.411685999999996,Huang River
3318,70,7,0.7,8.53,0.84,8.34,3.0,104.78737,37.411685999999996,Huang River
3319,70,8,1.8,8.66,0.84,8.39,3.0,104.78737,37.411685999999996,Huang River
3320,70,9,1.9,8.6,0.76,8.41,3.0,104.78737,37.411685999999996,Huang River
3321,70,10,2.6,7.89,0.55,8.4,3.0,104.78737,37.411685999999996,Huang River
3322,70,11,1.9,8.44,0.47,8.4,2.0,104.78737,37.411685999999996,Huang River
3323,70,12,2.2,8.59,0.38,8.38,2.0,104.78737,37.411685999999996,Huang River
3324,70,13,1.8,8.51,0.38,8.38,2.0,104.78737,37.411685999999996,Huang River
3325,70,14,3.9,8.28,0.44,8.4,2.0,104.78737,37.411685999999996,Huang River
3326,70,15,4.9,8.32,0.41,8.45,3.0,104.78737,37.411685999999996,Huang River
3327,70,16,4.0,8.0,0.34,8.4,2.0,104.78737,37.411685999999996,Huang River
3328,70,17,3.1,7.84,0.31,8.47,2.0,104.78737,37.411685999999996,Huang River
3329,70,18,2.6,7.54,0.28,8.47,2.0,104.78737,37.411685999999996,Huang River
3330,70,19,2.6,7.72,0.25,8.49,2.0,104.78737,37.411685999999996,Huang River
3331,70,20,3.2,7.76,0.22,8.5,2.0,104.78737,37.411685999999996,Huang River
3332,70,21,2.7,7.78,0.25,8.51,2.0,104.78737,37.411685999999996,Huang River
3333,70,22,2.6,7.85,0.25,8.51,2.0,104.78737,37.411685999999996,Huang River
3334,70,23,2.4,7.73,0.28,8.54,2.0,104.78737,37.411685999999996,Huang River
3335,70,24,3.0,7.78,0.26,8.55,2.0,104.78737,37.411685999999996,Huang River
3336,70,25,2.4,7.59,0.16,8.57,2.0,104.78737,37.411685999999996,Huang River
3337,70,28,3.2,9.53,0.17,8.15,2.0,104.78737,37.411685999999996,Huang River
3338,70,29,4.0,8.44,0.24,8.14,2.0,104.78737,37.411685999999996,Huang River
3339,70,30,3.3,6.8,0.23,7.73,2.0,104.78737,37.411685999999996,Huang River
3340,70,31,2.3,6.47,0.23,7.66,2.0,104.78737,37.411685999999996,Huang River
3341,70,32,2.1,5.88,0.16,7.65,3.0,104.78737,37.411685999999996,Huang River
3342,70,33,2.7,6.12,0.18,7.61,2.0,104.78737,37.411685999999996,Huang River
3343,70,35,3.3,6.71,0.34,7.98,2.0,104.78737,37.411685999999996,Huang River
3344,70,36,3.8,6.97,0.39,8.14,2.0,104.78737,37.411685999999996,Huang River
3345,70,37,4.0,7.59,0.42,8.27,2.0,104.78737,37.411685999999996,Huang River
3346,70,38,3.9,7.65,0.46,8.27,2.0,104.78737,37.411685999999996,Huang River
3347,70,39,3.6,7.55,0.43,8.11,2.0,104.78737,37.411685999999996,Huang River
3348,70,40,4.2,7.85,0.44,8.14,3.0,104.78737,37.411685999999996,Huang River
3349,70,41,1.8,8.15,0.45,8.15,2.0,104.78737,37.411685999999996,Huang River
3350,70,42,1.4,8.53,0.44,8.16,2.0,104.78737,37.411685999999996,Huang River
3351,70,43,2.5,7.63,0.44,7.95,2.0,104.78737,37.411685999999996,Huang River
3352,70,44,2.6,8.95,0.55,8.01,3.0,104.78737,37.411685999999996,Huang River
3353,70,45,1.7,9.38,0.76,8.13,3.0,104.78737,37.411685999999996,Huang River
3354,70,46,2.1,9.86,0.62,8.15,3.0,104.78737,37.411685999999996,Huang River
3355,70,47,2.0,10.0,0.61,8.22,3.0,104.78737,37.411685999999996,Huang River
3356,70,48,5.0,11.3,0.96,8.15,3.0,104.78737,37.411685999999996,Huang River
3357,70,49,1.7,10.9,1.04,8.19,4.0,104.78737,37.411685999999996,Huang River
3358,70,50,2.3,11.0,0.8,8.17,3.0,104.78737,37.411685999999996,Huang River
3359,70,52,2.2,11.6,0.65,8.2,3.0,104.78737,37.411685999999996,Huang River
3360,71,1,2.8,11.7,0.3,7.71,2.0,106.83518799999999,39.695353999999995,Huang River
3361,71,2,2.8,10.7,0.32,8.36,2.0,106.83518799999999,39.695353999999995,Huang River
3362,71,3,2.7,11.0,0.35,8.32,2.0,106.83518799999999,39.695353999999995,Huang River
3363,71,4,2.6,11.7,0.3,8.33,2.0,106.83518799999999,39.695353999999995,Huang River
3364,71,5,2.7,12.0,0.45,8.31,2.0,106.83518799999999,39.695353999999995,Huang River
3365,71,6,3.1,11.6,0.55,8.23,3.0,106.83518799999999,39.695353999999995,Huang River
3366,71,7,3.1,11.1,0.52,8.25,3.0,106.83518799999999,39.695353999999995,Huang River
3367,71,8,3.2,10.9,0.48,7.99,2.0,106.83518799999999,39.695353999999995,Huang River
3368,71,9,,,,,,106.83518799999999,39.695353999999995,Huang River
3369,71,10,3.2,12.9,0.4,7.76,2.0,106.83518799999999,39.695353999999995,Huang River
3370,71,11,2.7,11.9,0.19,7.6,2.0,106.83518799999999,39.695353999999995,Huang River
3371,71,12,4.2,12.3,0.12,7.94,3.0,106.83518799999999,39.695353999999995,Huang River
3372,71,13,4.4,12.0,0.22,7.94,3.0,106.83518799999999,39.695353999999995,Huang River
3373,71,14,4.6,12.1,0.17,7.95,3.0,106.83518799999999,39.695353999999995,Huang River
3374,71,15,4.6,12.4,0.16,7.91,3.0,106.83518799999999,39.695353999999995,Huang River
3375,71,16,4.3,10.0,0.2,7.8,3.0,106.83518799999999,39.695353999999995,Huang River
3376,71,17,4.7,7.58,0.32,7.75,3.0,106.83518799999999,39.695353999999995,Huang River
3377,71,18,4.4,6.79,0.28,7.7,3.0,106.83518799999999,39.695353999999995,Huang River
3378,71,19,3.9,7.86,0.27,7.78,2.0,106.83518799999999,39.695353999999995,Huang River
3379,71,20,3.8,7.75,0.16,7.73,2.0,106.83518799999999,39.695353999999995,Huang River
3380,71,21,3.4,8.3,0.08,7.75,2.0,106.83518799999999,39.695353999999995,Huang River
3381,71,22,3.4,8.92,0.07,7.72,2.0,106.83518799999999,39.695353999999995,Huang River
3382,71,23,3.1,7.45,0.05,7.38,2.0,106.83518799999999,39.695353999999995,Huang River
3383,71,24,3.1,9.89,0.05,7.73,2.0,106.83518799999999,39.695353999999995,Huang River
3384,71,25,3.1,9.96,0.17,7.73,2.0,106.83518799999999,39.695353999999995,Huang River
3385,71,28,2.2,7.23,0.07,8.11,2.0,106.83518799999999,39.695353999999995,Huang River
3386,71,29,2.1,7.93,0.08,8.05,2.0,106.83518799999999,39.695353999999995,Huang River
3387,71,30,1.8,8.89,0.07,7.95,1.0,106.83518799999999,39.695353999999995,Huang River
3388,71,31,1.9,8.15,0.06,8.0,1.0,106.83518799999999,39.695353999999995,Huang River
3389,71,32,2.2,7.34,0.07,7.98,2.0,106.83518799999999,39.695353999999995,Huang River
3390,71,33,2.5,7.92,0.1,7.9,2.0,106.83518799999999,39.695353999999995,Huang River
3391,71,35,2.4,6.98,0.12,7.93,2.0,106.83518799999999,39.695353999999995,Huang River
3392,71,36,2.7,7.25,0.15,7.99,2.0,106.83518799999999,39.695353999999995,Huang River
3393,71,37,2.3,7.25,0.18,8.0,2.0,106.83518799999999,39.695353999999995,Huang River
3394,71,38,2.3,7.37,0.21,7.91,2.0,106.83518799999999,39.695353999999995,Huang River
