,Station,week,cod,do,nh3,ph,quality,lon,lat,Basin
2301,70,26,3.9,6.28,0.27,8.13,2.0,104.78737,37.411685999999996,Huang River
2302,70,27,4.1,6.28,0.17,7.95,3.0,104.78737,37.411685999999996,Huang River
2303,70,28,4.1,5.95,0.21,7.95,3.0,104.78737,37.411685999999996,Huang River
2304,70,29,3.6,5.84,0.13,7.95,3.0,104.78737,37.411685999999996,Huang River
2305,70,41,3.8,7.8,0.29,8.15,2.0,104.78737,37.411685999999996,Huang River
2306,70,42,,,,,,104.78737,37.411685999999996,Huang River
2307,70,44,4.4,7.89,0.33,8.12,3.0,104.78737,37.411685999999996,Huang River
2308,70,45,3.8,8.25,0.36,8.23,2.0,104.78737,37.411685999999996,Huang River
2309,70,46,3.7,8.52,0.4,8.2,2.0,104.78737,37.411685999999996,Huang River
2310,71,1,3.3,10.7,0.48,8.18,2.0,106.83518799999999,39.695353999999995,Huang River
2311,71,2,2.6,10.8,0.38,8.15,2.0,106.83518799999999,39.695353999999995,Huang River
2312,71,3,3.2,10.6,0.32,8.2,2.0,106.83518799999999,39.695353999999995,Huang River
2313,71,4,3.0,10.9,0.25,8.2,2.0,106.83518799999999,39.695353999999995,Huang River
2314,71,5,3.7,10.9,0.46,8.18,2.0,106.83518799999999,39.695353999999995,Huang River
2315,71,6,3.0,10.9,0.41,8.19,2.0,106.83518799999999,39.695353999999995,Huang River
2316,71,7,2.7,11.4,0.42,8.18,2.0,106.83518799999999,39.695353999999995,Huang River
2317,71,8,2.5,11.2,0.56,8.15,3.0,106.83518799999999,39.695353999999995,Huang River
2318,71,9,3.0,11.6,0.8,8.12,3.0,106.83518799999999,39.695353999999995,Huang River
2319,71,10,3.6,12.4,0.53,8.1,3.0,106.83518799999999,39.695353999999995,Huang River
2320,71,11,3.9,11.7,0.7,8.17,3.0,106.83518799999999,39.695353999999995,Huang River
2321,71,12,4.1,12.0,0.45,8.17,3.0,106.83518799999999,39.695353999999995,Huang River
2322,71,13,4.4,11.8,0.54,8.14,3.0,106.83518799999999,39.695353999999995,Huang River
2323,71,14,2.6,10.9,0.3,8.1,2.0,106.83518799999999,39.695353999999995,Huang River
2324,71,15,2.8,8.62,0.15,7.94,2.0,106.83518799999999,39.695353999999995,Huang River
2325,71,16,2.2,8.11,0.19,7.83,2.0,106.83518799999999,39.695353999999995,Huang River
2326,71,17,2.3,8.8,0.16,7.85,2.0,106.83518799999999,39.695353999999995,Huang River
2327,71,18,2.9,9.49,0.13,7.73,2.0,106.83518799999999,39.695353999999995,Huang River
2328,71,19,3.1,8.44,0.12,7.14,2.0,106.83518799999999,39.695353999999995,Huang River
2329,71,20,2.2,7.06,0.51,7.09,3.0,106.83518799999999,39.695353999999995,Huang River
2330,71,22,1.8,8.14,0.13,7.75,1.0,106.83518799999999,39.695353999999995,Huang River
2331,71,23,2.9,7.02,0.12,7.59,2.0,106.83518799999999,39.695353999999995,Huang River
2332,71,24,3.2,8.27,0.16,7.83,2.0,106.83518799999999,39.695353999999995,Huang River
2333,71,25,2.8,6.19,0.09,7.82,2.0,106.83518799999999,39.695353999999995,Huang River
2334,71,26,2.1,6.54,0.11,7.75,2.0,106.83518799999999,39.695353999999995,Huang River
2335,71,27,2.7,7.16,0.07,7.58,2.0,106.83518799999999,39.695353999999995,Huang River
2336,71,28,3.3,6.72,0.08,7.54,2.0,106.83518799999999,39.695353999999995,Huang River
2337,71,29,2.8,6.99,0.09,7.68,2.0,106.83518799999999,39.695353999999995,Huang River
2338,71,41,2.8,7.4,0.2,8.18,2.0,106.83518799999999,39.695353999999995,Huang River
2339,71,42,2.9,8.06,0.29,8.22,2.0,106.83518799999999,39.695353999999995,Huang River
2340,71,44,2.8,7.95,0.15,7.73,2.0,106.83518799999999,39.695353999999995,Huang River
2341,71,45,2.8,8.55,0.17,7.89,2.0,106.83518799999999,39.695353999999995,Huang River
2342,71,46,2.7,8.71,0.2,8.01,2.0,106.83518799999999,39.695353999999995,Huang River
2343,72,1,2.7,10.5,0.42,7.76,2.0,109.93993,40.541363,Huang River
2344,72,2,2.8,10.8,0.48,7.87,2.0,109.93993,40.541363,Huang River
2345,72,3,2.6,10.9,0.46,7.82,2.0,109.93993,40.541363,Huang River
2346,72,4,2.6,11.5,0.43,7.71,2.0,109.93993,40.541363,Huang River
2347,72,5,2.5,11.8,0.41,7.87,2.0,109.93993,40.541363,Huang River
2348,72,6,2.6,11.7,0.41,7.83,2.0,109.93993,40.541363,Huang River
2349,72,7,2.5,11.8,0.38,7.7,2.0,109.93993,40.541363,Huang River
2350,72,8,2.8,11.5,0.37,7.78,2.0,109.93993,40.541363,Huang River
2351,72,9,,,,,,109.93993,40.541363,Huang River
2352,72,10,,,,,,109.93993,40.541363,Huang River
2353,72,11,,,,,,109.93993,40.541363,Huang River
2354,72,12,,,,,,109.93993,40.541363,Huang River
2355,72,13,,,,,,109.93993,40.541363,Huang River
2356,72,14,,,,,,109.93993,40.541363,Huang River
2357,72,15,3.8,9.46,0.23,7.72,2.0,109.93993,40.541363,Huang River
2358,72,16,,,,,,109.93993,40.541363,Huang River
2359,72,17,,,,,,109.93993,40.541363,Huang River
2360,72,18,,,,,,109.93993,40.541363,Huang River
2361,72,19,,,,,,109.93993,40.541363,Huang River
2362,72,20,,,,,,109.93993,40.541363,Huang River
2363,72,22,,,,,,109.93993,40.541363,Huang River
2364,72,23,,,,,,109.93993,40.541363,Huang River
2365,72,24,,,,,,109.93993,40.541363,Huang River
2366,72,25,4.3,7.61,0.27,7.76,3.0,109.93993,40.541363,Huang River
2367,72,26,,,,,,109.93993,40.541363,Huang River
2368,72,27,,,,,,109.93993,40.541363,Huang River
2369,72,28,4.2,7.28,0.23,7.86,3.0,109.93993,40.541363,Huang River
2370,72,29,4.5,6.94,0.21,7.7,3.0,109.93993,40.541363,Huang River
2371,72,41,,,,,,109.93993,40.541363,Huang River
2372,72,42,,,,,,109.93993,40.541363,Huang River
2373,72,44,,,,,,109.93993,40.541363,Huang River
2374,72,45,,,,,,109.93993,40.541363,Huang River
2375,72,46,,,,,,109.93993,40.541363,Huang River
2376,73,1,3.8,13.2,0.35,7.85,2.0,111.44858700000002,39.581589,Huang River
2377,73,2,,,,,,111.44858700000002,39.581589,Huang River
2378,73,3,,,,,,111.44858700000002,39.581589,Huang River
2379,73,4,,,,,,111.44858700000002,39.581589,Huang River
2380,73,5,,,,,,111.44858700000002,39.581589,Huang River
2381,73,6,3.2,12.8,0.51,8.1,3.0,111.44858700000002,39.581589,Huang River
2382,73,7,,,,,,111.44858700000002,39.581589,Huang River
2383,73,8,,,,,,111.44858700000002,39.581589,Huang River
2384,73,9,3.1,10.2,0.43,8.11,2.0,111.44858700000002,39.581589,Huang River
2385,73,10,3.1,10.9,0.29,8.31,2.0,111.44858700000002,39.581589,Huang River
2386,73,11,3.1,10.7,0.26,8.48,2.0,111.44858700000002,39.581589,Huang River
2387,73,12,2.7,10.3,0.24,8.42,2.0,111.44858700000002,39.581589,Huang River
2388,73,13,2.7,10.2,0.25,8.37,2.0,111.44858700000002,39.581589,Huang River
2389,73,14,,,,,,111.44858700000002,39.581589,Huang River
2390,73,15,,,,,,111.44858700000002,39.581589,Huang River
2391,73,16,2.9,12.7,0.25,8.1,2.0,111.44858700000002,39.581589,Huang River
2392,73,17,,,,,,111.44858700000002,39.581589,Huang River
2393,73,18,3.2,11.2,0.22,8.4,2.0,111.44858700000002,39.581589,Huang River
2394,73,19,,,,,,111.44858700000002,39.581589,Huang River
2395,73,20,,,,,,111.44858700000002,39.581589,Huang River
2396,73,22,2.6,6.0,0.27,7.97,2.0,111.44858700000002,39.581589,Huang River
2397,73,23,1.9,5.53,0.28,7.72,3.0,111.44858700000002,39.581589,Huang River
2398,73,24,1.8,6.29,0.25,7.66,2.0,111.44858700000002,39.581589,Huang River
2399,73,25,,,,,,111.44858700000002,39.581589,Huang River
2400,73,26,1.3,6.68,0.3,7.22,2.0,111.44858700000002,39.581589,Huang River
2401,73,27,1.6,5.7,0.24,6.8,3.0,111.44858700000002,39.581589,Huang River
2402,73,28,,,,,,111.44858700000002,39.581589,Huang River
2403,73,29,,,,,,111.44858700000002,39.581589,Huang River
2404,73,41,1.6,8.01,0.19,7.41,2.0,111.44858700000002,39.581589,Huang River
2405,73,42,1.3,8.51,0.19,7.47,2.0,111.44858700000002,39.581589,Huang River
2406,73,44,,,,,,111.44858700000002,39.581589,Huang River
2407,73,45,2.3,8.69,0.17,7.18,2.0,111.44858700000002,39.581589,Huang River
2408,73,46,2.1,8.49,0.15,7.61,2.0,111.44858700000002,39.581589,Huang River
2409,74,1,2.1,11.6,0.15,8.26,2.0,112.38710900000001,34.929857,Huang River
2410,74,2,,,,,,112.38710900000001,34.929857,Huang River
2411,74,3,,,,,,112.38710900000001,34.929857,Huang River
2412,74,4,,,,,,112.38710900000001,34.929857,Huang River
2413,74,5,,,,,,112.38710900000001,34.929857,Huang River
2414,74,6,1.8,13.5,0.16,8.39,2.0,112.38710900000001,34.929857,Huang River
2415,74,7,,,,,,112.38710900000001,34.929857,Huang River
2416,74,8,,,,,,112.38710900000001,34.929857,Huang River
2417,74,9,,,,,,112.38710900000001,34.929857,Huang River
2418,74,10,,,,,,112.38710900000001,34.929857,Huang River
2419,74,11,3.5,13.8,0.17,8.46,2.0,112.38710900000001,34.929857,Huang River
2420,74,12,2.9,13.8,0.21,8.46,2.0,112.38710900000001,34.929857,Huang River
2421,74,13,2.4,13.7,0.24,8.44,2.0,112.38710900000001,34.929857,Huang River
2422,74,14,,,,,,112.38710900000001,34.929857,Huang River
2423,74,15,2.8,12.2,0.19,8.35,2.0,112.38710900000001,34.929857,Huang River
2424,74,16,,,,,,112.38710900000001,34.929857,Huang River
2425,74,17,,,,,,112.38710900000001,34.929857,Huang River
2426,74,18,2.1,11.5,0.15,8.28,2.0,112.38710900000001,34.929857,Huang River
2427,74,19,,,,,,112.38710900000001,34.929857,Huang River
2428,74,20,,,,,,112.38710900000001,34.929857,Huang River
2429,74,22,2.3,6.62,0.08,8.11,2.0,112.38710900000001,34.929857,Huang River
2430,74,23,,,,,,112.38710900000001,34.929857,Huang River
2431,74,24,2.5,6.14,0.09,8.11,2.0,112.38710900000001,34.929857,Huang River
2432,74,25,2.1,5.42,0.07,8.07,3.0,112.38710900000001,34.929857,Huang River
2433,74,26,,,,,,112.38710900000001,34.929857,Huang River
2434,74,27,2.3,6.74,0.16,8.1,2.0,112.38710900000001,34.929857,Huang River
2435,74,28,1.9,6.87,0.15,7.98,2.0,112.38710900000001,34.929857,Huang River
2436,74,29,2.1,6.81,0.16,7.8,2.0,112.38710900000001,34.929857,Huang River
2437,74,41,,,,,,112.38710900000001,34.929857,Huang River
2438,74,42,2.0,10.2,0.14,8.7,1.0,112.38710900000001,34.929857,Huang River
2439,74,44,,,,,,112.38710900000001,34.929857,Huang River
2440,74,45,,,,,,112.38710900000001,34.929857,Huang River
2441,74,46,,,,,,112.38710900000001,34.929857,Huang River
2442,75,1,2.8,13.5,0.23,8.4,2.0,117.000766,36.726624,Huang River
2443,75,2,,,,,,117.000766,36.726624,Huang River
2444,75,3,,,,,,117.000766,36.726624,Huang River
2445,75,4,,,,,,117.000766,36.726624,Huang River
2446,75,5,,,,,,117.000766,36.726624,Huang River
2447,75,6,3.0,13.7,0.32,8.55,2.0,117.000766,36.726624,Huang River
2448,75,7,,,,,,117.000766,36.726624,Huang River
2449,75,8,,,,,,117.000766,36.726624,Huang River
2450,75,9,3.1,12.5,0.32,8.52,2.0,117.000766,36.726624,Huang River
2451,75,10,2.8,11.9,0.3,8.56,2.0,117.000766,36.726624,Huang River
2452,75,11,,,,,,117.000766,36.726624,Huang River
2453,75,12,,,,,,117.000766,36.726624,Huang River
2454,75,13,,,,,,117.000766,36.726624,Huang River
2455,75,14,2.5,10.8,0.27,8.28,2.0,117.000766,36.726624,Huang River
2456,75,15,,,,,,117.000766,36.726624,Huang River
2457,75,16,,,,,,117.000766,36.726624,Huang River
2458,75,17,2.7,7.61,0.19,7.94,2.0,117.000766,36.726624,Huang River
2459,75,18,,,,,,117.000766,36.726624,Huang River
2460,75,19,3.0,9.94,0.17,8.21,2.0,117.000766,36.726624,Huang River
2461,75,20,2.4,10.4,0.23,8.15,2.0,117.000766,36.726624,Huang River
2462,75,22,1.9,9.82,0.23,8.22,2.0,117.000766,36.726624,Huang River
2463,75,23,2.0,9.01,0.22,8.12,2.0,117.000766,36.726624,Huang River
2464,75,24,2.3,9.29,0.15,8.2,2.0,117.000766,36.726624,Huang River
2465,75,25,2.4,9.01,0.14,8.2,2.0,117.000766,36.726624,Huang River
2466,75,26,,,,,,117.000766,36.726624,Huang River
2467,75,27,,,,,,117.000766,36.726624,Huang River
2468,75,28,,,,,,117.000766,36.726624,Huang River
2469,75,29,,,,,,117.000766,36.726624,Huang River
2470,75,41,,,,,,117.000766,36.726624,Huang River
2471,75,42,2.9,12.1,0.27,8.24,2.0,117.000766,36.726624,Huang River
2472,75,44,4.2,8.45,0.16,8.27,3.0,117.000766,36.726624,Huang River
2473,75,45,,,,,,117.000766,36.726624,Huang River
2474,75,46,,,,,,117.000766,36.726624,Huang River
2475,76,1,,,,,,102.829584,36.338394,Huang River
2476,76,2,,,,,,102.829584,36.338394,Huang River
2477,76,3,,,,,,102.829584,36.338394,Huang River
2478,76,4,,,,,,102.829584,36.338394,Huang River
2479,76,5,,,,,,102.829584,36.338394,Huang River
2480,76,6,2.0,8.19,2.65,8.19,5.0,102.829584,36.338394,Huang River
2481,76,7,,,,,,102.829584,36.338394,Huang River
2482,76,8,,,,,,102.829584,36.338394,Huang River
2483,76,9,,,,,,102.829584,36.338394,Huang River
2484,76,10,,,,,,102.829584,36.338394,Huang River
2485,76,11,3.4,8.74,3.37,8.26,5.0,102.829584,36.338394,Huang River
2486,76,12,5.6,8.8,3.8,8.23,5.0,102.829584,36.338394,Huang River
2487,76,13,6.9,8.28,3.37,8.2,5.0,102.829584,36.338394,Huang River
2488,76,14,,,,,,102.829584,36.338394,Huang River
2489,76,15,6.4,7.99,2.36,8.11,5.0,102.829584,36.338394,Huang River
2490,76,16,4.8,8.01,2.19,8.16,5.0,102.829584,36.338394,Huang River
2491,76,17,,,,,,102.829584,36.338394,Huang River
2492,76,18,5.4,6.88,0.95,8.08,3.0,102.829584,36.338394,Huang River
2493,76,19,,,,,,102.829584,36.338394,Huang River
2494,76,20,,,,,,102.829584,36.338394,Huang River
2495,76,22,5.7,6.84,0.43,7.93,3.0,102.829584,36.338394,Huang River
2496,76,23,,,,,,102.829584,36.338394,Huang River
2497,76,24,3.5,8.07,0.19,7.91,2.0,102.829584,36.338394,Huang River
2498,76,25,3.0,7.28,0.21,8.02,2.0,102.829584,36.338394,Huang River
2499,76,26,2.9,6.95,0.19,8.03,2.0,102.829584,36.338394,Huang River
2500,76,27,3.8,6.77,0.28,8.02,2.0,102.829584,36.338394,Huang River
2501,76,28,,,,,,102.829584,36.338394,Huang River
2502,76,29,,,,,,102.829584,36.338394,Huang River
2503,76,41,1.9,5.91,0.2,8.18,3.0,102.829584,36.338394,Huang River
2504,76,42,,,,,,102.829584,36.338394,Huang River
2505,76,44,,,,,,102.829584,36.338394,Huang River
2506,76,45,2.7,7.02,0.51,8.15,3.0,102.829584,36.338394,Huang River
2507,76,46,3.0,7.32,0.68,8.21,3.0,102.829584,36.338394,Huang River
2508,77,1,,,,,,110.61157,35.66575,Huang River
2509,77,2,,,,,,110.61157,35.66575,Huang River
2510,77,3,,,,,,110.61157,35.66575,Huang River
2511,77,4,,,,,,110.61157,35.66575,Huang River
2512,77,5,,,,,,110.61157,35.66575,Huang River
2513,77,6,6.6,11.1,12.3,7.78,5.0,110.61157,35.66575,Huang River
2514,77,7,,,,,,110.61157,35.66575,Huang River
2515,77,8,,,,,,110.61157,35.66575,Huang River
2516,77,9,9.9,13.8,5.63,8.04,5.0,110.61157,35.66575,Huang River
2517,77,10,,,,,,110.61157,35.66575,Huang River
2518,77,11,,,,,,110.61157,35.66575,Huang River
2519,77,12,,,,,,110.61157,35.66575,Huang River
2520,77,13,,,,,,110.61157,35.66575,Huang River
2521,77,14,11.6,7.73,9.13,7.74,5.0,110.61157,35.66575,Huang River
2522,77,15,,,,,,110.61157,35.66575,Huang River
2523,77,16,,,,,,110.61157,35.66575,Huang River
2524,77,17,9.2,4.39,2.18,7.19,5.0,110.61157,35.66575,Huang River
2525,77,18,,,,,,110.61157,35.66575,Huang River
2526,77,19,9.7,9.34,4.46,7.46,5.0,110.61157,35.66575,Huang River
2527,77,20,4.8,10.0,3.29,7.46,5.0,110.61157,35.66575,Huang River
2528,77,22,,,,,,110.61157,35.66575,Huang River
2529,77,23,,,,,,110.61157,35.66575,Huang River
2530,77,24,,,,,,110.61157,35.66575,Huang River
2531,77,25,,,,,,110.61157,35.66575,Huang River
2532,77,26,,,,,,110.61157,35.66575,Huang River
2533,77,27,,,,,,110.61157,35.66575,Huang River
2534,77,28,,,,,,110.61157,35.66575,Huang River
2535,77,29,,,,,,110.61157,35.66575,Huang River
2536,77,41,,,,,,110.61157,35.66575,Huang River
2537,77,42,,,,,,110.61157,35.66575,Huang River
2538,77,44,,6.05,2.7,7.61,5.0,110.61157,35.66575,Huang River
2539,77,45,,,,,,110.61157,35.66575,Huang River
2540,77,46,,,,,,110.61157,35.66575,Huang River
2541,78,1,2.9,15.7,0.48,8.63,2.0,106.72045,34.375168,Huang River
2542,78,2,,,,,,106.72045,34.375168,Huang River
2543,78,3,,,,,,106.72045,34.375168,Huang River
2544,78,4,1.7,,0.69,8.82,3.0,106.72045,34.375168,Huang River
2545,78,5,,,,,,106.72045,34.375168,Huang River
2546,78,6,1.7,16.1,0.35,8.79,2.0,106.72045,34.375168,Huang River
2547,78,7,1.7,,0.26,8.78,2.0,106.72045,34.375168,Huang River
2548,78,8,,,,,,106.72045,34.375168,Huang River
2549,78,9,2.5,12.6,0.34,8.51,2.0,106.72045,34.375168,Huang River
2550,78,10,2.3,8.35,0.28,8.41,2.0,106.72045,34.375168,Huang River
2551,78,11,2.4,8.76,0.2,8.84,2.0,106.72045,34.375168,Huang River
2552,78,12,,,,,,106.72045,34.375168,Huang River
2553,78,13,2.3,8.04,0.29,8.67,2.0,106.72045,34.375168,Huang River
2554,78,14,2.5,7.71,0.16,8.66,2.0,106.72045,34.375168,Huang River
2555,78,15,1.9,6.72,0.14,8.58,2.0,106.72045,34.375168,Huang River
2556,78,16,1.7,7.11,0.23,8.52,2.0,106.72045,34.375168,Huang River
2557,78,17,1.4,7.33,0.13,8.69,2.0,106.72045,34.375168,Huang River
2558,78,18,1.6,6.97,0.11,8.51,2.0,106.72045,34.375168,Huang River
2559,78,19,,,,,,106.72045,34.375168,Huang River
2560,78,20,1.5,6.33,0.1,8.32,2.0,106.72045,34.375168,Huang River
2561,78,22,1.6,6.69,0.21,8.45,2.0,106.72045,34.375168,Huang River
2562,78,23,1.5,6.48,0.34,8.39,2.0,106.72045,34.375168,Huang River
2563,78,24,2.3,6.85,0.29,8.37,2.0,106.72045,34.375168,Huang River
2564,78,25,,,,,,106.72045,34.375168,Huang River
2565,78,26,1.7,6.46,0.12,8.31,2.0,106.72045,34.375168,Huang River
2566,78,27,2.3,6.84,0.11,8.35,2.0,106.72045,34.375168,Huang River
2567,78,28,1.8,6.6,0.12,8.26,2.0,106.72045,34.375168,Huang River
2568,78,29,2.6,6.91,0.12,8.35,2.0,106.72045,34.375168,Huang River
2569,78,41,3.5,7.56,0.24,8.41,2.0,106.72045,34.375168,Huang River
2570,78,42,3.9,8.55,0.31,8.43,2.0,106.72045,34.375168,Huang River
2571,78,44,2.6,8.13,0.17,8.49,2.0,106.72045,34.375168,Huang River
2572,78,45,3.1,8.69,0.22,8.49,2.0,106.72045,34.375168,Huang River
2573,78,46,3.5,8.68,0.17,8.45,2.0,106.72045,34.375168,Huang River
2574,79,1,,,,,,110.226942,34.616822,ChangJiang
2575,79,2,,,,,,110.226942,34.616822,ChangJiang
2576,79,3,,,,,,110.226942,34.616822,ChangJiang
2577,79,4,,,,,,110.226942,34.616822,ChangJiang
2578,79,5,,,,,,110.226942,34.616822,ChangJiang
2579,79,6,7.0,11.7,1.52,7.78,5.0,110.226942,34.616822,ChangJiang
2580,79,7,,,,,,110.226942,34.616822,ChangJiang
2581,79,8,,,,,,110.226942,34.616822,ChangJiang
2582,79,9,,,,,,110.226942,34.616822,ChangJiang
2583,79,10,,,,,,110.226942,34.616822,ChangJiang
2584,79,11,,,,,,110.226942,34.616822,ChangJiang
2585,79,12,,,,,,110.226942,34.616822,ChangJiang
2586,79,13,,,,,,110.226942,34.616822,ChangJiang
2587,79,14,,,,,,110.226942,34.616822,ChangJiang
2588,79,15,2.9,7.29,0.65,8.12,3.0,110.226942,34.616822,ChangJiang
2589,79,16,,,,,,110.226942,34.616822,ChangJiang
2590,79,17,,,,,,110.226942,34.616822,ChangJiang
2591,79,18,,,,,,110.226942,34.616822,ChangJiang
2592,79,19,,,,,,110.226942,34.616822,ChangJiang
2593,79,20,,,,,,110.226942,34.616822,ChangJiang
2594,79,22,,,,,,110.226942,34.616822,ChangJiang
2595,79,23,,,,,,110.226942,34.616822,ChangJiang
2596,79,24,,,,,,110.226942,34.616822,ChangJiang
2597,79,25,,,,,,110.226942,34.616822,ChangJiang
2598,79,26,,,,,,110.226942,34.616822,ChangJiang
2599,79,27,,,,,,110.226942,34.616822,ChangJiang
2600,79,28,,,,,,110.226942,34.616822,ChangJiang
2601,79,29,,,,,,110.226942,34.616822,ChangJiang
2602,79,41,,,,,,110.226942,34.616822,ChangJiang
2603,79,42,,,,,,110.226942,34.616822,ChangJiang
2604,79,44,,,,,,110.226942,34.616822,ChangJiang
2605,79,45,,,,,,110.226942,34.616822,ChangJiang
2606,79,46,,,,,,110.226942,34.616822,ChangJiang
2607,80,1,0.9,12.2,0.22,7.83,2.0,101.991435,27.063407,ChangJiang
2608,80,2,1.8,11.6,0.23,7.82,2.0,101.991435,27.063407,ChangJiang
2609,80,3,,,,,,101.991435,27.063407,ChangJiang
2610,80,4,,,,,,101.991435,27.063407,ChangJiang
2611,80,5,,,,,,101.991435,27.063407,ChangJiang
2612,80,6,2.8,9.48,0.09,7.6,2.0,101.991435,27.063407,ChangJiang
2613,80,7,,,,,,101.991435,27.063407,ChangJiang
2614,80,8,2.1,7.76,0.08,7.13,2.0,101.991435,27.063407,ChangJiang
2615,80,9,1.9,9.8,0.1,7.33,1.0,101.991435,27.063407,ChangJiang
2616,80,10,2.8,9.45,0.1,7.18,2.0,101.991435,27.063407,ChangJiang
2617,80,11,3.2,9.0,0.04,7.1,2.0,101.991435,27.063407,ChangJiang
2618,80,12,2.4,8.58,0.11,7.02,2.0,101.991435,27.063407,ChangJiang
2619,80,13,1.7,8.26,0.09,7.48,1.0,101.991435,27.063407,ChangJiang
2620,80,14,1.6,8.53,0.08,8.34,1.0,101.991435,27.063407,ChangJiang
2621,80,15,1.5,7.52,0.09,7.54,1.0,101.991435,27.063407,ChangJiang
2622,80,16,1.4,7.14,0.08,7.15,2.0,101.991435,27.063407,ChangJiang
2623,80,17,1.3,8.58,0.13,7.64,1.0,101.991435,27.063407,ChangJiang
2624,80,18,1.2,8.86,0.05,7.15,1.0,101.991435,27.063407,ChangJiang
2625,80,19,1.6,4.65,0.09,6.5,4.0,101.991435,27.063407,ChangJiang
2626,80,20,1.6,8.24,0.13,7.4,1.0,101.991435,27.063407,ChangJiang
2627,80,22,1.5,6.48,0.09,6.31,2.0,101.991435,27.063407,ChangJiang
2628,80,23,1.4,7.26,0.24,6.54,2.0,101.991435,27.063407,ChangJiang
2629,80,24,1.4,7.09,0.05,6.94,2.0,101.991435,27.063407,ChangJiang
2630,80,25,,,,,,101.991435,27.063407,ChangJiang
2631,80,26,1.5,8.23,0.1,7.63,1.0,101.991435,27.063407,ChangJiang
2632,80,27,1.5,6.29,0.08,7.81,2.0,101.991435,27.063407,ChangJiang
2633,80,28,1.5,8.19,0.09,7.83,1.0,101.991435,27.063407,ChangJiang
2634,80,29,1.5,8.81,0.11,8.06,1.0,101.991435,27.063407,ChangJiang
2635,80,41,1.4,10.1,0.08,8.0,1.0,101.991435,27.063407,ChangJiang
2636,80,42,1.6,8.82,0.09,7.9,1.0,101.991435,27.063407,ChangJiang
2637,80,44,1.7,9.35,0.07,8.03,1.0,101.991435,27.063407,ChangJiang
2638,80,45,1.6,9.46,0.08,8.01,1.0,101.991435,27.063407,ChangJiang
2639,80,46,1.4,9.34,0.08,7.96,1.0,101.991435,27.063407,ChangJiang
2640,81,1,2.2,7.65,0.29,7.28,2.0,105.858796,29.018822999999998,ChangJiang
2641,81,2,,,,,,105.858796,29.018822999999998,ChangJiang
2642,81,3,1.8,8.03,0.31,7.36,2.0,105.858796,29.018822999999998,ChangJiang
2643,81,4,,,,,,105.858796,29.018822999999998,ChangJiang
2644,81,5,1.7,8.22,0.25,7.42,2.0,105.858796,29.018822999999998,ChangJiang
2645,81,6,,,,,,105.858796,29.018822999999998,ChangJiang
2646,81,7,,,,,,105.858796,29.018822999999998,ChangJiang
2647,81,8,2.0,8.14,0.23,7.59,2.0,105.858796,29.018822999999998,ChangJiang
2648,81,9,1.9,7.84,0.22,7.64,2.0,105.858796,29.018822999999998,ChangJiang
2649,81,10,2.0,7.74,0.2,7.56,2.0,105.858796,29.018822999999998,ChangJiang
2650,81,11,2.0,7.22,0.19,7.49,2.0,105.858796,29.018822999999998,ChangJiang
2651,81,12,1.9,7.28,0.23,7.81,2.0,105.858796,29.018822999999998,ChangJiang
2652,81,13,1.9,7.97,0.2,8.24,2.0,105.858796,29.018822999999998,ChangJiang
2653,81,14,2.0,7.88,0.17,8.19,2.0,105.858796,29.018822999999998,ChangJiang
2654,81,15,1.9,7.69,0.1,8.19,1.0,105.858796,29.018822999999998,ChangJiang
2655,81,16,1.8,7.25,0.14,8.18,2.0,105.858796,29.018822999999998,ChangJiang
2656,81,17,1.7,7.24,0.17,8.2,2.0,105.858796,29.018822999999998,ChangJiang
2657,81,18,1.8,7.14,0.25,8.14,2.0,105.858796,29.018822999999998,ChangJiang
2658,81,19,1.9,6.88,0.2,8.2,2.0,105.858796,29.018822999999998,ChangJiang
2659,81,20,1.1,7.24,0.09,8.4,2.0,105.858796,29.018822999999998,ChangJiang
2660,81,22,0.7,7.0,0.13,8.43,2.0,105.858796,29.018822999999998,ChangJiang
2661,81,23,1.5,6.63,0.14,8.35,2.0,105.858796,29.018822999999998,ChangJiang
2662,81,24,2.0,6.66,0.12,8.39,2.0,105.858796,29.018822999999998,ChangJiang
2663,81,25,2.2,6.45,0.14,8.4,2.0,105.858796,29.018822999999998,ChangJiang
2664,81,26,3.4,6.04,0.18,8.31,2.0,105.858796,29.018822999999998,ChangJiang
2665,81,27,2.7,6.71,0.18,8.59,2.0,105.858796,29.018822999999998,ChangJiang
2666,81,28,,,,,,105.858796,29.018822999999998,ChangJiang
2667,81,29,,,,,,105.858796,29.018822999999998,ChangJiang
2668,81,41,1.2,8.82,0.24,7.98,2.0,105.858796,29.018822999999998,ChangJiang
2669,81,42,1.3,8.93,0.26,8.02,2.0,105.858796,29.018822999999998,ChangJiang
2670,81,44,1.3,8.85,0.29,8.09,2.0,105.858796,29.018822999999998,ChangJiang
2671,81,45,0.4,8.74,0.29,7.99,2.0,105.858796,29.018822999999998,ChangJiang
2672,81,46,1.2,8.72,0.34,8.04,2.0,105.858796,29.018822999999998,ChangJiang
2673,82,1,2.1,9.14,0.3,7.74,2.0,111.28651200000002,30.766648999999997,ChangJiang
2674,82,2,2.4,9.01,0.26,7.67,2.0,111.28651200000002,30.766648999999997,ChangJiang
2675,82,3,,,,,,111.28651200000002,30.766648999999997,ChangJiang
